publisher,journal,question_id,question_text,has_discrepancy,discrepancy_reason,final_answer,num_encoders,question_type,score
Taylor & Francis,waves_in_random_and_complex_media,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Taylor & Francis,waves_in_random_and_complex_media,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository encouraged.,2,multiple_choice,0.33
Taylor & Francis,waves_in_random_and_complex_media,data_availability,2. Data availability statement,False,,Mentioned in the RDP but optional.,2,multiple_choice,0.5
Taylor & Francis,waves_in_random_and_complex_media,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Taylor & Francis,waves_in_random_and_complex_media,data_timing,7. Timing of data release,True,Language understanding,Required data must be available prior to review process.,2,multiple_choice,1.0
Taylor & Francis,waves_in_random_and_complex_media,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Taylor & Francis,waves_in_random_and_complex_media,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,2,open,
Taylor & Francis,waves_in_random_and_complex_media,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,2,open,
Taylor & Francis,waves_in_random_and_complex_media,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Taylor & Francis,waves_in_random_and_complex_media,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Taylor & Francis,waves_in_random_and_complex_media,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Taylor & Francis,analytical_letters,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository encouraged.,2,multiple_choice,0.33
Taylor & Francis,analytical_letters,data_availability,2. Data availability statement,False,,Mentioned in the RDP but optional.,2,multiple_choice,0.5
Taylor & Francis,analytical_letters,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Taylor & Francis,analytical_letters,data_timing,7. Timing of data release,True,Language understanding,Required data must be available prior to review process.,2,multiple_choice,1.0
Taylor & Francis,analytical_letters,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Taylor & Francis,analytical_letters,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,2,open,
Taylor & Francis,analytical_letters,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,2,open,
Taylor & Francis,analytical_letters,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Taylor & Francis,analytical_letters,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Taylor & Francis,analytical_letters,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Taylor & Francis,journal_of_asian_ceramic_societies,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) does not exists.,2,multiple_choice,
Taylor & Francis,journal_of_asian_ceramic_societies,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing only with editors and referees (no public sharing),2,multiple_choice,0.25
Taylor & Francis,journal_of_asian_ceramic_societies,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Taylor & Francis,journal_of_asian_ceramic_societies,data_availability,2. Data availability statement,False,,Not mentioned in the RDP.,2,multiple_choice,0.0
Taylor & Francis,journal_of_asian_ceramic_societies,data_citability,5. Citability and findability of data ,False,,No mention of DOIs or other persistent identifiers for datasets or codes.,2,multiple_choice,0.0
